date,asset_i,asset_j,cov
2021-02-26,VNQ,GLD,9.325985992381649e-06
2021-02-26,VNQ,DBC,4.190434097272871e-05
2021-02-26,GLD,SPY,2.418905035944037e-05
2021-02-26,GLD,VEA,2.4649916682214484e-05
2021-02-26,GLD,EEM,3.29762986358735e-05
2021-02-26,GLD,IEF,3.094410339248969e-06
2021-02-26,GLD,TLT,7.320702828584856e-06
2021-02-26,GLD,TIP,3.0707239621884225e-06
2021-02-26,GLD,LQD,4.261297982944912e-06
2021-02-26,GLD,VNQ,9.325985992381649e-06
2021-02-26,GLD,GLD,7.442718378274148e-05
2021-02-26,GLD,DBC,1.1831372138303336e-05
2021-02-26,DBC,SPY,3.44777945326284e-05
2021-02-26,DBC,VEA,2.9398141504356337e-05
2021-02-26,DBC,EEM,4.122217285010293e-05
2021-02-26,DBC,IEF,6.7758180637080556e-06
2021-02-26,DBC,TLT,1.1718913302562464e-05
2021-02-26,DBC,TIP,6.312831492726167e-06
2021-02-26,DBC,LQD,6.203761571085624e-06
2021-02-26,DBC,VNQ,4.190434097272871e-05
2021-02-26,DBC,GLD,1.1831372138303336e-05
2021-02-26,DBC,DBC,0.00015914360597715538
2021-03-31,SPY,SPY,0.0001269045587969302
2021-03-31,SPY,VEA,9.532577979433807e-05
2021-03-31,SPY,EEM,0.00011612877166850852
2021-03-31,SPY,IEF,-1.0491861673031753e-05
2021-03-31,SPY,TLT,-1.70298883836495e-05
2021-03-31,SPY,TIP,-9.252085087677337e-06
2021-03-31,SPY,LQD,2.866216783397487e-05
2021-03-31,SPY,VNQ,2.565542145196566e-05
2021-03-31,SPY,GLD,2.445349986927753e-05
2021-03-31,SPY,DBC,3.3474416049775955e-05
2021-03-31,VEA,SPY,9.532577979433807e-05
2021-03-31,VEA,VEA,0.00012409060969521623
2021-03-31,VEA,EEM,0.00011833583136480255
2021-03-31,VEA,IEF,-1.0832617641509718e-05
2021-03-31,VEA,TLT,-1.79040569819439e-05
2021-03-31,VEA,TIP,-9.50945342643199e-06
2021-03-31,VEA,LQD,2.869783002623769e-05
2021-03-31,VEA,VNQ,2.5284925891665377e-05
2021-03-31,VEA,GLD,2.570727606117543e-05
2021-03-31,VEA,DBC,2.7940535271785314e-05
2021-03-31,EEM,SPY,0.00011612877166850852
2021-03-31,EEM,VEA,0.00011833583136480255
2021-03-31,EEM,EEM,0.000191228883795157
2021-03-31,EEM,IEF,-1.3059636333532221e-05
2021-03-31,EEM,TLT,-2.142445399823644e-05
2021-03-31,EEM,TIP,-1.1506788598329678e-05
2021-03-31,EEM,LQD,3.229747767387044e-05
2021-03-31,EEM,VNQ,3.657473997315538e-05
2021-03-31,EEM,GLD,3.3066613357223753e-05
2021-03-31,EEM,DBC,3.936719677638144e-05
2021-03-31,IEF,SPY,-1.0491861673031753e-05
2021-03-31,IEF,VEA,-1.0832617641509718e-05
2021-03-31,IEF,EEM,-1.3059636333532221e-05
2021-03-31,IEF,IEF,2.1044122575598282e-05
2021-03-31,IEF,TLT,2.530307591490033e-05
2021-03-31,IEF,TIP,1.609340427779091e-05
2021-03-31,IEF,LQD,2.2793231380646636e-06
2021-03-31,IEF,VNQ,5.903383561368168e-06
2021-03-31,IEF,GLD,2.956936776284548e-06
2021-03-31,IEF,DBC,7.411665827100093e-06
2021-03-31,TLT,SPY,-1.70298883836495e-05
2021-03-31,TLT,VEA,-1.79040569819439e-05
2021-03-31,TLT,EEM,-2.142445399823644e-05
2021-03-31,TLT,IEF,2.530307591490033e-05
2021-03-31,TLT,TLT,4.986089244638924e-05
2021-03-31,TLT,TIP,2.513915354660195e-05
2021-03-31,TLT,LQD,1.3944524056610423e-06
2021-03-31,TLT,VNQ,1.047205203676059e-05
2021-03-31,TLT,GLD,7.001224001887114e-06
2021-03-31,TLT,DBC,1.2559725918665734e-05
2021-03-31,TIP,SPY,-9.252085087677337e-06
2021-03-31,TIP,VEA,-9.50945342643199e-06
2021-03-31,TIP,EEM,-1.1506788598329678e-05
2021-03-31,TIP,IEF,1.609340427779091e-05
2021-03-31,TIP,TLT,2.513915354660195e-05
2021-03-31,TIP,TIP,2.1059987906403258e-05
2021-03-31,TIP,LQD,2.063125089437606e-06
2021-03-31,TIP,VNQ,5.614387131305601e-06
2021-03-31,TIP,GLD,2.7415395308152565e-06
2021-03-31,TIP,DBC,6.710446064328028e-06
2021-03-31,LQD,SPY,2.866216783397487e-05
2021-03-31,LQD,VEA,2.869783002623769e-05
2021-03-31,LQD,EEM,3.229747767387044e-05
2021-03-31,LQD,IEF,2.2793231380646636e-06
2021-03-31,LQD,TLT,1.3944524056610423e-06
2021-03-31,LQD,TIP,2.063125089437606e-06
2021-03-31,LQD,LQD,2.9204933770734275e-05
2021-03-31,LQD,VNQ,5.731185347768974e-06
2021-03-31,LQD,GLD,3.971666602962442e-06
2021-03-31,LQD,DBC,5.0379527359122384e-06
2021-03-31,VNQ,SPY,2.565542145196566e-05
2021-03-31,VNQ,VEA,2.5284925891665377e-05
2021-03-31,VNQ,EEM,3.657473997315538e-05
2021-03-31,VNQ,IEF,5.903383561368168e-06
2021-03-31,VNQ,TLT,1.047205203676059e-05
2021-03-31,VNQ,TIP,5.614387131305601e-06
2021-03-31,VNQ,LQD,5.731185347768974e-06
2021-03-31,VNQ,VNQ,0.0001021870138904268
2021-03-31,VNQ,GLD,1.0571202836940506e-05
2021-03-31,VNQ,DBC,4.2141432111909726e-05
2021-03-31,GLD,SPY,2.445349986927753e-05
2021-03-31,GLD,VEA,2.570727606117543e-05
2021-03-31,GLD,EEM,3.3066613357223753e-05
2021-03-31,GLD,IEF,2.956936776284548e-06
2021-03-31,GLD,TLT,7.001224001887114e-06
2021-03-31,GLD,TIP,2.7415395308152565e-06
2021-03-31,GLD,LQD,3.971666602962442e-06
2021-03-31,GLD,VNQ,1.0571202836940506e-05
2021-03-31,GLD,GLD,7.525299170090415e-05
2021-03-31,GLD,DBC,1.2553900048289194e-05
2021-03-31,DBC,SPY,3.3474416049775955e-05
2021-03-31,DBC,VEA,2.7940535271785314e-05
2021-03-31,DBC,EEM,3.936719677638144e-05
2021-03-31,DBC,IEF,7.411665827100093e-06
2021-03-31,DBC,TLT,1.2559725918665734e-05
2021-03-31,DBC,TIP,6.710446064328028e-06
2021-03-31,DBC,LQD,5.0379527359122384e-06
2021-03-31,DBC,VNQ,4.2141432111909726e-05
2021-03-31,DBC,GLD,1.2553900048289194e-05
2021-03-31,DBC,DBC,0.00016080293821226914
2021-04-30,SPY,SPY,0.00012602746821287788
2021-04-30,SPY,VEA,9.453438619816546e-05
2021-04-30,SPY,EEM,0.00011582747008349194
2021-04-30,SPY,IEF,-1.0237881291556725e-05
2021-04-30,SPY,TLT,-1.6677599383565174e-05
2021-04-30,SPY,TIP,-9.002090409169347e-06
2021-04-30,SPY,LQD,2.8288634506879747e-05
2021-04-30,SPY,VNQ,2.6791843978112737e-05
2021-04-30,SPY,GLD,2.4586733620645967e-05
2021-04-30,SPY,DBC,3.2659126811585884e-05
2021-04-30,VEA,SPY,9.453438619816546e-05
2021-04-30,VEA,VEA,0.00012342591100855243
2021-04-30,VEA,EEM,0.0001178766194768433
2021-04-30,VEA,IEF,-1.0816575008091552e-05
2021-04-30,VEA,TLT,-1.772653029548366e-05
2021-04-30,VEA,TIP,-9.80739432468952e-06
2021-04-30,VEA,LQD,2.842400099792361e-05
2021-04-30,VEA,VNQ,2.6004692132614873e-05
2021-04-30,VEA,GLD,2.620116734143793e-05
2021-04-30,VEA,DBC,2.7567144015460282e-05
2021-04-30,EEM,SPY,0.00011582747008349194
2021-04-30,EEM,VEA,0.0001178766194768433
2021-04-30,EEM,EEM,0.00019262417262092747
2021-04-30,EEM,IEF,-1.2679250172494506e-05
2021-04-30,EEM,TLT,-2.1185724573082785e-05
2021-04-30,EEM,TIP,-1.1535837896549296e-05
2021-04-30,EEM,LQD,3.220234057839188e-05
2021-04-30,EEM,VNQ,3.7257927276543574e-05
2021-04-30,EEM,GLD,3.4267686745324794e-05
2021-04-30,EEM,DBC,3.823798865466791e-05
2021-04-30,IEF,SPY,-1.0237881291556725e-05
2021-04-30,IEF,VEA,-1.0816575008091552e-05
2021-04-30,IEF,EEM,-1.2679250172494506e-05
2021-04-30,IEF,IEF,2.0969736512975417e-05
2021-04-30,IEF,TLT,2.5053565809861785e-05
2021-04-30,IEF,TIP,1.5964568116996065e-05
2021-04-30,IEF,LQD,2.439002123574242e-06
2021-04-30,IEF,VNQ,5.987915414475572e-06
2021-04-30,IEF,GLD,3.108312028966445e-06
2021-04-30,IEF,DBC,7.3410256334531345e-06
2021-04-30,TLT,SPY,-1.6677599383565174e-05
2021-04-30,TLT,VEA,-1.772653029548366e-05
2021-04-30,TLT,EEM,-2.1185724573082785e-05
2021-04-30,TLT,IEF,2.5053565809861785e-05
2021-04-30,TLT,TLT,4.9205265335493845e-05
2021-04-30,TLT,TIP,2.4905395832940718e-05
2021-04-30,TLT,LQD,1.51217740918233e-06
2021-04-30,TLT,VNQ,1.029877809736924e-05
2021-04-30,TLT,GLD,7.334462043269399e-06
2021-04-30,TLT,DBC,1.2343470262122024e-05
2021-04-30,TIP,SPY,-9.002090409169347e-06
2021-04-30,TIP,VEA,-9.80739432468952e-06
2021-04-30,TIP,EEM,-1.1535837896549296e-05
2021-04-30,TIP,IEF,1.5964568116996065e-05
2021-04-30,TIP,TLT,2.4905395832940718e-05
2021-04-30,TIP,TIP,2.0825139726296917e-05
2021-04-30,TIP,LQD,2.1094355844022996e-06
2021-04-30,TIP,VNQ,5.879936049652867e-06
2021-04-30,TIP,GLD,3.005370251454766e-06
2021-04-30,TIP,DBC,6.481604392194983e-06
2021-04-30,LQD,SPY,2.8288634506879747e-05
2021-04-30,LQD,VEA,2.842400099792361e-05
2021-04-30,LQD,EEM,3.220234057839188e-05
2021-04-30,LQD,IEF,2.439002123574242e-06
2021-04-30,LQD,TLT,1.51217740918233e-06
2021-04-30,LQD,TIP,2.1094355844022996e-06
2021-04-30,LQD,LQD,2.926513410906906e-05
2021-04-30,LQD,VNQ,6.1414494115812585e-06
2021-04-30,LQD,GLD,4.292637608680704e-06
2021-04-30,LQD,DBC,4.707896988001147e-06
2021-04-30,VNQ,SPY,2.6791843978112737e-05
2021-04-30,VNQ,VEA,2.6004692132614873e-05
2021-04-30,VNQ,EEM,3.7257927276543574e-05
2021-04-30,VNQ,IEF,5.987915414475572e-06
2021-04-30,VNQ,TLT,1.029877809736924e-05
2021-04-30,VNQ,TIP,5.879936049652867e-06
2021-04-30,VNQ,LQD,6.1414494115812585e-06
2021-04-30,VNQ,VNQ,0.00010269685522077764
2021-04-30,VNQ,GLD,1.1084444774747095e-05
2021-04-30,VNQ,DBC,4.1623090935795384e-05
2021-04-30,GLD,SPY,2.4586733620645967e-05
2021-04-30,GLD,VEA,2.620116734143793e-05
2021-04-30,GLD,EEM,3.4267686745324794e-05
2021-04-30,GLD,IEF,3.108312028966445e-06
2021-04-30,GLD,TLT,7.334462043269399e-06
2021-04-30,GLD,TIP,3.005370251454766e-06
2021-04-30,GLD,LQD,4.292637608680704e-06
2021-04-30,GLD,VNQ,1.1084444774747095e-05
2021-04-30,GLD,GLD,7.607205216535034e-05
2021-04-30,GLD,DBC,1.1664842376064724e-05
2021-04-30,DBC,SPY,3.2659126811585884e-05
2021-04-30,DBC,VEA,2.7567144015460282e-05
2021-04-30,DBC,EEM,3.823798865466791e-05
2021-04-30,DBC,IEF,7.3410256334531345e-06
2021-04-30,DBC,TLT,1.2343470262122024e-05
2021-04-30,DBC,TIP,6.481604392194983e-06
2021-04-30,DBC,LQD,4.707896988001147e-06
2021-04-30,DBC,VNQ,4.1623090935795384e-05
2021-04-30,DBC,GLD,1.1664842376064724e-05
2021-04-30,DBC,DBC,0.00015975635005739813
2021-05-31,SPY,SPY,0.00012589881938462365
2021-05-31,SPY,VEA,9.422730762925775e-05
2021-05-31,SPY,EEM,0.00011555960070463342
2021-05-31,SPY,IEF,-1.0347189724928289e-05
2021-05-31,SPY,TLT,-1.6482646865727638e-05
2021-05-31,SPY,TIP,-9.04527353559796e-06
2021-05-31,SPY,LQD,2.8113494523820097e-05
2021-05-31,SPY,VNQ,2.748375054685665e-05
2021-05-31,SPY,GLD,2.431024689829024e-05
2021-05-31,SPY,DBC,3.491752839149087e-05
2021-05-31,VEA,SPY,9.422730762925775e-05
2021-05-31,VEA,VEA,0.00012210381127382737
2021-05-31,VEA,EEM,0.00011637834379857383
2021-05-31,VEA,IEF,-1.0931435669877879e-05
2021-05-31,VEA,TLT,-1.7689141556292942e-05
2021-05-31,VEA,TIP,-9.833157993004917e-06
2021-05-31,VEA,LQD,2.8080354009688895e-05
2021-05-31,VEA,VNQ,2.573847428825932e-05
2021-05-31,VEA,GLD,2.6146604979742928e-05
2021-05-31,VEA,DBC,2.8878121050046445e-05
2021-05-31,EEM,SPY,0.00011555960070463342
2021-05-31,EEM,VEA,0.00011637834379857383
2021-05-31,EEM,EEM,0.00019144501122466827
2021-05-31,EEM,IEF,-1.2585105568294673e-05
2021-05-31,EEM,TLT,-2.0683129786305968e-05
2021-05-31,EEM,TIP,-1.1327746873128774e-05
2021-05-31,EEM,LQD,3.243063478629258e-05
2021-05-31,EEM,VNQ,3.816403219588653e-05
2021-05-31,EEM,GLD,3.419882998183759e-05
2021-05-31,EEM,DBC,3.925424490396131e-05
2021-05-31,IEF,SPY,-1.0347189724928289e-05
2021-05-31,IEF,VEA,-1.0931435669877879e-05
2021-05-31,IEF,EEM,-1.2585105568294673e-05
2021-05-31,IEF,IEF,2.1027653477840152e-05
2021-05-31,IEF,TLT,2.5295269695781733e-05
2021-05-31,IEF,TIP,1.603437109058608e-05
2021-05-31,IEF,LQD,2.459719681180259e-06
2021-05-31,IEF,VNQ,6.177068745042557e-06
2021-05-31,IEF,GLD,2.8310706040911246e-06
2021-05-31,IEF,DBC,7.529886285140158e-06
2021-05-31,TLT,SPY,-1.6482646865727638e-05
2021-05-31,TLT,VEA,-1.7689141556292942e-05
2021-05-31,TLT,EEM,-2.0683129786305968e-05
2021-05-31,TLT,IEF,2.5295269695781733e-05
2021-05-31,TLT,TLT,4.968878208820252e-05
2021-05-31,TLT,TIP,2.5112806245544532e-05
2021-05-31,TLT,LQD,1.6191891723899278e-06
2021-05-31,TLT,VNQ,1.0347090823361196e-05
2021-05-31,TLT,GLD,6.776784671421163e-06
2021-05-31,TLT,DBC,1.2460093184656563e-05
2021-05-31,TIP,SPY,-9.04527353559796e-06
2021-05-31,TIP,VEA,-9.833157993004917e-06
2021-05-31,TIP,EEM,-1.1327746873128774e-05
2021-05-31,TIP,IEF,1.603437109058608e-05
2021-05-31,TIP,TLT,2.5112806245544532e-05
2021-05-31,TIP,TIP,2.0834155289860622e-05
2021-05-31,TIP,LQD,2.0812440177254176e-06
2021-05-31,TIP,VNQ,5.7885026205621465e-06
2021-05-31,TIP,GLD,2.6882267342480296e-06
2021-05-31,TIP,DBC,6.518909990040834e-06
2021-05-31,LQD,SPY,2.8113494523820097e-05
2021-05-31,LQD,VEA,2.8080354009688895e-05
2021-05-31,LQD,EEM,3.243063478629258e-05
2021-05-31,LQD,IEF,2.459719681180259e-06
2021-05-31,LQD,TLT,1.6191891723899278e-06
2021-05-31,LQD,TIP,2.0812440177254176e-06
2021-05-31,LQD,LQD,2.870162497948702e-05
2021-05-31,LQD,VNQ,6.0863345590415065e-06
2021-05-31,LQD,GLD,4.185950012251746e-06
2021-05-31,LQD,DBC,5.825375119937351e-06
2021-05-31,VNQ,SPY,2.748375054685665e-05
2021-05-31,VNQ,VEA,2.573847428825932e-05
2021-05-31,VNQ,EEM,3.816403219588653e-05
2021-05-31,VNQ,IEF,6.177068745042557e-06
2021-05-31,VNQ,TLT,1.0347090823361196e-05
2021-05-31,VNQ,TIP,5.7885026205621465e-06
2021-05-31,VNQ,LQD,6.0863345590415065e-06
2021-05-31,VNQ,VNQ,0.00010215180156290445
2021-05-31,VNQ,GLD,1.107736934476992e-05
2021-05-31,VNQ,DBC,4.260777452998619e-05
2021-05-31,GLD,SPY,2.431024689829024e-05
2021-05-31,GLD,VEA,2.6146604979742928e-05
2021-05-31,GLD,EEM,3.419882998183759e-05
2021-05-31,GLD,IEF,2.8310706040911246e-06
2021-05-31,GLD,TLT,6.776784671421163e-06
2021-05-31,GLD,TIP,2.6882267342480296e-06
2021-05-31,GLD,LQD,4.185950012251746e-06
2021-05-31,GLD,VNQ,1.107736934476992e-05
2021-05-31,GLD,GLD,7.544272004839298e-05
2021-05-31,GLD,DBC,1.0864699913912428e-05
2021-05-31,DBC,SPY,3.491752839149087e-05
2021-05-31,DBC,VEA,2.8878121050046445e-05
2021-05-31,DBC,EEM,3.925424490396131e-05
2021-05-31,DBC,IEF,7.529886285140158e-06
2021-05-31,DBC,TLT,1.2460093184656563e-05
2021-05-31,DBC,TIP,6.518909990040834e-06
2021-05-31,DBC,LQD,5.825375119937351e-06
2021-05-31,DBC,VNQ,4.260777452998619e-05
2021-05-31,DBC,GLD,1.0864699913912428e-05
2021-05-31,DBC,DBC,0.0001608089049872362
2021-06-30,SPY,SPY,0.00012178533396310787
2021-06-30,SPY,VEA,9.085088246896151e-05
2021-06-30,SPY,EEM,0.00011122723814803768
2021-06-30,SPY,IEF,-9.905962539322343e-06
2021-06-30,SPY,TLT,-1.6067063900227907e-05
2021-06-30,SPY,TIP,-8.481114042780193e-06
2021-06-30,SPY,LQD,2.7129564310676378e-05
2021-06-30,SPY,VNQ,2.6484974248698354e-05
2021-06-30,SPY,GLD,2.212649366130396e-05
2021-06-30,SPY,DBC,3.26835470902414e-05
2021-06-30,VEA,SPY,9.085088246896151e-05
2021-06-30,VEA,VEA,0.00011994214019990355
2021-06-30,VEA,EEM,0.00011223818435975799
2021-06-30,VEA,IEF,-1.0980046471697135e-05
2021-06-30,VEA,TLT,-1.7707541228561468e-05
2021-06-30,VEA,TIP,-9.570763636615535e-06
2021-06-30,VEA,LQD,2.695532318058691e-05
2021-06-30,VEA,VNQ,2.466527190165133e-05
2021-06-30,VEA,GLD,2.3720467445066226e-05
2021-06-30,VEA,DBC,2.6764450394861672e-05
2021-06-30,EEM,SPY,0.00011122723814803768
2021-06-30,EEM,VEA,0.00011223818435975799
2021-06-30,EEM,EEM,0.0001867360537531952
2021-06-30,EEM,IEF,-1.2600495932188871e-05
2021-06-30,EEM,TLT,-2.0668075589360972e-05
2021-06-30,EEM,TIP,-1.1000146568322954e-05
2021-06-30,EEM,LQD,3.083802769441146e-05
2021-06-30,EEM,VNQ,3.625102365585713e-05
2021-06-30,EEM,GLD,3.163609486729214e-05
2021-06-30,EEM,DBC,3.605469830286179e-05
2021-06-30,IEF,SPY,-9.905962539322343e-06
2021-06-30,IEF,VEA,-1.0980046471697135e-05
2021-06-30,IEF,EEM,-1.2600495932188871e-05
2021-06-30,IEF,IEF,2.0839682241094715e-05
2021-06-30,IEF,TLT,2.506208404072216e-05
2021-06-30,IEF,TIP,1.6044772515363335e-05
2021-06-30,IEF,LQD,2.7997935834802588e-06
2021-06-30,IEF,VNQ,5.556258833199812e-06
2021-06-30,IEF,GLD,2.86753409799936e-06
2021-06-30,IEF,DBC,7.50815931860883e-06
2021-06-30,TLT,SPY,-1.6067063900227907e-05
2021-06-30,TLT,VEA,-1.7707541228561468e-05
2021-06-30,TLT,EEM,-2.0668075589360972e-05
2021-06-30,TLT,IEF,2.506208404072216e-05
2021-06-30,TLT,TLT,4.9608315105136194e-05
2021-06-30,TLT,TIP,2.5073851227787942e-05
2021-06-30,TLT,LQD,2.068122719965488e-06
2021-06-30,TLT,VNQ,9.702729702871272e-06
2021-06-30,TLT,GLD,6.9396139569202384e-06
2021-06-30,TLT,DBC,1.2805196095858444e-05
2021-06-30,TIP,SPY,-8.481114042780193e-06
2021-06-30,TIP,VEA,-9.570763636615535e-06
2021-06-30,TIP,EEM,-1.1000146568322954e-05
2021-06-30,TIP,IEF,1.6044772515363335e-05
2021-06-30,TIP,TLT,2.5073851227787942e-05
2021-06-30,TIP,TIP,2.0944145442862247e-05
2021-06-30,TIP,LQD,2.5252803943233057e-06
2021-06-30,TIP,VNQ,5.8169587165072085e-06
2021-06-30,TIP,GLD,2.8465439942870166e-06
2021-06-30,TIP,DBC,7.073823175845595e-06
2021-06-30,LQD,SPY,2.7129564310676378e-05
2021-06-30,LQD,VEA,2.695532318058691e-05
2021-06-30,LQD,EEM,3.083802769441146e-05
2021-06-30,LQD,IEF,2.7997935834802588e-06
2021-06-30,LQD,TLT,2.068122719965488e-06
2021-06-30,LQD,TIP,2.5252803943233057e-06
2021-06-30,LQD,LQD,2.9026762521693512e-05
2021-06-30,LQD,VNQ,5.8389623286678135e-06
2021-06-30,LQD,GLD,3.5707796293509663e-06
2021-06-30,LQD,DBC,5.895254803266604e-06
2021-06-30,VNQ,SPY,2.6484974248698354e-05
2021-06-30,VNQ,VEA,2.466527190165133e-05
2021-06-30,VNQ,EEM,3.625102365585713e-05
2021-06-30,VNQ,IEF,5.556258833199812e-06
2021-06-30,VNQ,TLT,9.702729702871272e-06
2021-06-30,VNQ,TIP,5.8169587165072085e-06
2021-06-30,VNQ,LQD,5.8389623286678135e-06
2021-06-30,VNQ,VNQ,0.00010020620761441879
2021-06-30,VNQ,GLD,9.904005123832538e-06
2021-06-30,VNQ,DBC,3.997353505110393e-05
2021-06-30,GLD,SPY,2.212649366130396e-05
2021-06-30,GLD,VEA,2.3720467445066226e-05
2021-06-30,GLD,EEM,3.163609486729214e-05
2021-06-30,GLD,IEF,2.86753409799936e-06
2021-06-30,GLD,TLT,6.9396139569202384e-06
2021-06-30,GLD,TIP,2.8465439942870166e-06
2021-06-30,GLD,LQD,3.5707796293509663e-06
2021-06-30,GLD,VNQ,9.904005123832538e-06
2021-06-30,GLD,GLD,7.520712321103694e-05
2021-06-30,GLD,DBC,8.467485138547457e-06
2021-06-30,DBC,SPY,3.26835470902414e-05
2021-06-30,DBC,VEA,2.6764450394861672e-05
2021-06-30,DBC,EEM,3.605469830286179e-05
2021-06-30,DBC,IEF,7.50815931860883e-06
2021-06-30,DBC,TLT,1.2805196095858444e-05
2021-06-30,DBC,TIP,7.073823175845595e-06
2021-06-30,DBC,LQD,5.895254803266604e-06
2021-06-30,DBC,VNQ,3.997353505110393e-05
2021-06-30,DBC,GLD,8.467485138547457e-06
2021-06-30,DBC,DBC,0.00015721441297085738
2021-07-30,SPY,SPY,0.00012184372813935138
2021-07-30,SPY,VEA,9.235712372126432e-05
2021-07-30,SPY,EEM,0.00011245329634462167
2021-07-30,SPY,IEF,-1.0048020491553859e-05
2021-07-30,SPY,TLT,-1.6354319707247414e-05
2021-07-30,SPY,TIP,-8.677705935967216e-06
2021-07-30,SPY,LQD,2.7879793253037674e-05
2021-07-30,SPY,VNQ,2.6605700919269562e-05
2021-07-30,SPY,GLD,2.158290024223279e-05
2021-07-30,SPY,DBC,3.1485441470729643e-05
2021-07-30,VEA,SPY,9.235712372126432e-05
2021-07-30,VEA,VEA,0.00012250348319626367
2021-07-30,VEA,EEM,0.000114487081957843
2021-07-30,VEA,IEF,-1.1013047290144156e-05
2021-07-30,VEA,TLT,-1.7747539881246996e-05
2021-07-30,VEA,TIP,-9.856385831534472e-06
2021-07-30,VEA,LQD,2.8172359130435294e-05
2021-07-30,VEA,VNQ,2.5659475549907642e-05
2021-07-30,VEA,GLD,2.3090640427471604e-05
2021-07-30,VEA,DBC,2.6673371762783735e-05
2021-07-30,EEM,SPY,0.00011245329634462167
2021-07-30,EEM,VEA,0.000114487081957843
2021-07-30,EEM,EEM,0.0001883984163951351
2021-07-30,EEM,IEF,-1.2709039759964941e-05
2021-07-30,EEM,TLT,-2.0729495172785582e-05
2021-07-30,EEM,TIP,-1.1239940699309608e-05
2021-07-30,EEM,LQD,3.204768331711897e-05
2021-07-30,EEM,VNQ,3.753900335228551e-05
2021-07-30,EEM,GLD,3.0257727523287187e-05
2021-07-30,EEM,DBC,3.6337404367683775e-05
2021-07-30,IEF,SPY,-1.0048020491553859e-05
2021-07-30,IEF,VEA,-1.1013047290144156e-05
2021-07-30,IEF,EEM,-1.2709039759964941e-05
2021-07-30,IEF,IEF,2.093431227165704e-05
2021-07-30,IEF,TLT,2.5272909915548952e-05
2021-07-30,IEF,TIP,1.6168417680797015e-05
2021-07-30,IEF,LQD,2.9321885087634883e-06
2021-07-30,IEF,VNQ,6.392537387106635e-06
2021-07-30,IEF,GLD,2.7781287028577855e-06
2021-07-30,IEF,DBC,7.812373756339123e-06
2021-07-30,TLT,SPY,-1.6354319707247414e-05
2021-07-30,TLT,VEA,-1.7747539881246996e-05
2021-07-30,TLT,EEM,-2.0729495172785582e-05
2021-07-30,TLT,IEF,2.5272909915548952e-05
2021-07-30,TLT,TLT,5.030103872183136e-05
2021-07-30,TLT,TIP,2.5499161031178573e-05
2021-07-30,TLT,LQD,2.361468161878005e-06
2021-07-30,TLT,VNQ,1.0891721127313728e-05
2021-07-30,TLT,GLD,6.871745947762713e-06
2021-07-30,TLT,DBC,1.3135487753070862e-05
2021-07-30,TIP,SPY,-8.677705935967216e-06
2021-07-30,TIP,VEA,-9.856385831534472e-06
2021-07-30,TIP,EEM,-1.1239940699309608e-05
2021-07-30,TIP,IEF,1.6168417680797015e-05
2021-07-30,TIP,TLT,2.5499161031178573e-05
2021-07-30,TIP,TIP,2.1218719856982477e-05
2021-07-30,TIP,LQD,2.6522222144654384e-06
2021-07-30,TIP,VNQ,6.56437925000763e-06
2021-07-30,TIP,GLD,2.7586790803050118e-06
2021-07-30,TIP,DBC,7.72183098041964e-06
2021-07-30,LQD,SPY,2.7879793253037674e-05
2021-07-30,LQD,VEA,2.8172359130435294e-05
2021-07-30,LQD,EEM,3.204768331711897e-05
2021-07-30,LQD,IEF,2.9321885087634883e-06
2021-07-30,LQD,TLT,2.361468161878005e-06
2021-07-30,LQD,TIP,2.6522222144654384e-06
2021-07-30,LQD,LQD,2.974561501520815e-05
2021-07-30,LQD,VNQ,6.9424506945657885e-06
2021-07-30,LQD,GLD,3.6849107485405045e-06
2021-07-30,LQD,DBC,4.964163263303733e-06
2021-07-30,VNQ,SPY,2.6605700919269562e-05
2021-07-30,VNQ,VEA,2.5659475549907642e-05
2021-07-30,VNQ,EEM,3.753900335228551e-05
2021-07-30,VNQ,IEF,6.392537387106635e-06
2021-07-30,VNQ,TLT,1.0891721127313728e-05
2021-07-30,VNQ,TIP,6.56437925000763e-06
2021-07-30,VNQ,LQD,6.9424506945657885e-06
2021-07-30,VNQ,VNQ,0.00010046149027737608
2021-07-30,VNQ,GLD,1.1156587427408338e-05
2021-07-30,VNQ,DBC,4.1241339387222895e-05
2021-07-30,GLD,SPY,2.158290024223279e-05
2021-07-30,GLD,VEA,2.3090640427471604e-05
2021-07-30,GLD,EEM,3.0257727523287187e-05
2021-07-30,GLD,IEF,2.7781287028577855e-06
2021-07-30,GLD,TLT,6.871745947762713e-06
2021-07-30,GLD,TIP,2.7586790803050118e-06
2021-07-30,GLD,LQD,3.6849107485405045e-06
2021-07-30,GLD,VNQ,1.1156587427408338e-05
2021-07-30,GLD,GLD,7.493260696452303e-05
2021-07-30,GLD,DBC,8.230066915923426e-06
2021-07-30,DBC,SPY,3.1485441470729643e-05
2021-07-30,DBC,VEA,2.6673371762783735e-05
2021-07-30,DBC,EEM,3.6337404367683775e-05
2021-07-30,DBC,IEF,7.812373756339123e-06
2021-07-30,DBC,TLT,1.3135487753070862e-05
2021-07-30,DBC,TIP,7.72183098041964e-06
2021-07-30,DBC,LQD,4.964163263303733e-06
2021-07-30,DBC,VNQ,4.1241339387222895e-05
2021-07-30,DBC,GLD,8.230066915923426e-06
2021-07-30,DBC,DBC,0.00015882501183764843
2021-08-31,SPY,SPY,0.00012077260101969566
